Q,A,label,,,,
허연숙 교수님의 여성학 수업 기말고사 있어?,"있음.
→ 마찬가지로 서술형, 자신의 생각을 녹여 쓰는 방식.

여성학 개념 + 개인 성찰형 글쓰기 조합

과제와 유사한 유형으로 나온다는 리뷰 다수",72,,,,
허연숙 교수님의 여성학 수업 과제 있어?,"매주 과제 있음.
강의평의 절대다수가 이 부분을 강조함.

과제 형태는 다음과 같음:

매주 책 읽기 + 자기 생각 작성 과제

30분~1시간 내외로 충분히 제출 가능하다는 의견 다수

“스스로에게 질문을 던지는 과제”라는 표현 존재

책이 반드시 필요한 주차가 있어서 교재 필수

과제량은 “적당~조금 많은 편”으로 평가됨.",72,,,,
허연숙 교수님의 여성학 수업 과제 어려워?,"난이도는 글쓰기 능력에 달려 있음.
리뷰의 핵심 내용:

철학적·사유 기반 글쓰기가 필요

글을 짧게 쓰면 점수가 잘 안 나옴

진솔하게 쓰면 큰 어려움은 없지만

“글 못 쓰면 힘들다”는 평가 존재

매주 쓰는 과제가 부담될 수 있다는 의견도 많음

즉, 글쓰기 난이도 중~높음.",72,,,,
허연숙 교수님의 여성학 수업 교수님 어때?,"매우 좋은 분, 배려심 깊고 학생 생각을 존중 수업에 진심이고, 열정적 //  개인적인 감정·경험을 글로 쓰는 구조가 거부감을 느낄 수 있음 출석·과제·시험 모두 글쓰기라 부담 높다고 느낄 수 있음",72,,,,
허연숙 교수님의 여성학 수업 퀴즈 있어?,"퀴즈는 없음.
평가 방식은 오직 글쓰기 중심.",72,,,,
허연숙 교수님의 여성학 수업 난이도는?,"전체적으로 중상 정도, 글쓰기 능력에 따라 크게 차이남.

난이도를 높게 느낀 학생들의 이유:

글쓰기 평가 비중 높음

매주 과제

중간·기말도 모두 서술형

학점이 후하게 나오지 않음

난이도를 낮게 느낀 학생들의 이유:

30분~1시간 내외로 과제 가능

단순 암기식이 아니라 자신의 생각을 쓰는 방식이라 “공부량은 적다”는 의견 존재",72,,,,
허연숙 교수님의 여성학 수업 팀플 있어?,"없음.
모든 활동이 개인 과제 및 개인 시험으로 구성.",72,,,,
허연숙 교수님의 여성학 수업 시험 어떻게 나와?,"중간 + 기말 모두 서술형

강의 PPT의 개념을 바탕으로

자신의 경험·생각을 연결해 글쓰기

“평소 과제와 거의 같은 유형”이라는 리뷰 다수",72,,,,
생활과 법률 수업 온라인 수업이야?,"대면 수업이 기본이지만, 일부 학기에는 녹강으로 진행된 적도 있음.",73,,,,
생활과 법률 수업 프로젝트 있어?,"프로젝트 없음.
기말에 연구 보고서 1회만 있음.",73,,,,
생활과 법률 수업 중간고사 있어?,"있음.
→ 한 번만 보는 필기시험,
→ 시험범위도 좁고 난이도도 쉬운 편.",73,,,,
생활과 법률 수업 기말고사 있어?,시험은 없고 기말 대체 과제(연구 보고서) 제출.,73,,,,
생활과 법률 수업 과제 있어?,"대부분 과제 없음, 단 기말 연구 보고서 1개만 있음.
몇몇 학기에는 간단한 과제가 1번 있었던 후기도 있음.",73,,,,
생활과 법률 수업 과제 어려워?,"전체적으로 어렵지 않음, 다만 기말 연구보고서는

주제 자유

거의 “작은 논문” 형식
이라서 조금 귀찮거나 다소 빡세다는 의견이 있음.",73,,,,
생활과 법률 수업 교수님 어때?,"설명 방식이 매우 명확하고 사례 중심이라 법을 처음 배우는 학생도 이해하기 쉬움

학생에게 부담을 최소화하는 스타일, 시험과 과제에서 과도한 요구를 하지 않음

강의 중간에 관련 영상 등을 활용하며 수업 흐름이 지루하지 않게 구성됨

유머 감각이 있어 강의가 즐겁고 편안한 분위기라는 의견 다수

법률 개념을 실생활과 연결해 ‘왜 필요한가’를 강조하는 방식

학생 질문·연락에 빠르게 답변해주는 친절한 스타일

팀플·발표 등을 요구하지 않아 혼자 듣기 편한 구조

수업을 일찍 끝내주는 경우도 있어 리듬감 있는 수업 진행",73,,,,
생활과 법률 수업 퀴즈 있어?,"퀴즈 언급 없음.
평가 방식은 중간 시험 + 기말 연구 보고서.",73,,,,
생활과 법률 수업 난이도는?,"전체적으로 쉬운 편.

시험 범위 좁음

문제 난이도 낮음

필기만 잘하면 충분히 점수 확보
단, 법에 관심 없으면 내용이 조금 지루할 수 있다는 의견도 소수 존재.",73,,,,
생활과 법률 수업 팀플 있어?,"없음.
→ 팀플, 조별활동, 발표 모두 전혀 없어서 혼자 듣기 매우 좋은 수업.",73,,,,
생활과 법률 수업 시험 어떻게 나와?,"구조가 매우 명확함.

중간고사: 객관식 + 간단한 사고 문제, 범위 좁고 난이도 쉬움

기말: 필기시험 대신 연구 보고서 제출

수업 필기만 따라가면 충분히 대비 가능

일부 문제는 조금 꼬아서 내는 스타일이지만 전체 난이도는 낮음",73,,,,
정치와 미디어 커뮤니케이션 수업 온라인 수업이야?,"리뷰에 온라인/오프라인 언급은 없지만, 전체 맥락상 대면 수업 중심으로 보임.",74,,,,
정치와 미디어 커뮤니케이션 수업 프로젝트 있어?,"없음.
→ 발표·조모임·팀플 없이 혼자만 잘하면 되는 구조.",74,,,,
정치와 미디어 커뮤니케이션 수업 중간고사 있어?,"있음.
→ 시험 문제를 몇 주 전에 미리 알려주는 방식이라 준비만 하면 어렵지 않음.",74,,,,
정치와 미디어 커뮤니케이션 수업 기말고사 있어?,"있음.
→ 마찬가지로 교수님이 출제 범위 또는 문제를 사전에 제시해줘 난이도 낮음.",74,,,,
정치와 미디어 커뮤니케이션 수업 과제 있어?,"있음.
→ 레포트 1회.",74,,,,
정치와 미디어 커뮤니케이션 수업 과제 어려워?,"어렵다는 평 없음.
→ 기본적인 정치·미디어 개념 이해 후 작성하면 충분히 가능한 수준.",74,,,,
정치와 미디어 커뮤니케이션 수업 교수님 어때?,"리뷰에 교수님 성향에 대한 직접 언급은 거의 없지만,
시험 문제를 미리 알려주고 조모임·팀플을 배제하는 걸 보면:

학생 부담을 크게 줄이는 스타일

성적 받기 어렵지 않게 설계하는 편

정치 개념 위주로 명확하게 가르치는 구조

즉, 체계적이고 난이도 조절을 잘하는 교수님으로 판단됨.",74,,,,
정치와 미디어 커뮤니케이션 수업 퀴즈 있어?,퀴즈 언급 없음.,74,,,,
정치와 미디어 커뮤니케이션 수업 난이도는?,"낮은 편 ~ 무난

시험 문제를 미리 제공

레포트 1개로 끝

조모임 없음

따라서 부담 적고 성적 받기 쉬운 교양이라는 평가.",74,,,,
정치와 미디어 커뮤니케이션 수업 팀플 있어?,"없음.
→ “조모임 없고 나만 잘하면 스트레스 없다”는 리뷰 확인됨.",74,,,,
정치와 미디어 커뮤니케이션 수업 시험 어떻게 나와?,"구조가 매우 단순하고 명확함.

중간 + 기말 총 두 번

시험 몇 주 전에 문제를 미리 알려줌

알려준 범위만 공부하면 충분히 고득점 가능

정치·미디어 개념 중심 문제",74,,,,
반려동물과 현대사회 온라인 수업이야?,"리뷰에 온라인 언급 없음 → 대면 수업으로 진행된 것으로 보임.
(강아지 방문 수업, 교감 활동이 있어 오프라인 수업이 확실함.)",75,,,,
반려동물과 현대사회 수업 프로젝트 있어?,"있음.

중간 팀 프로젝트(PPT 발표)

기말 개인 프로젝트(반려동물 교감·치유 프로그램 설계)
두 활동 모두 실제 반려동물 관련 주제로 진행됨.",75,,,,
반려동물과 현대사회 수업 중간고사 있어?,"없음.
→ 중간은 랜덤 조 편성 후 팀 발표로 대체.",75,,,,
반려동물과 현대사회 수업 기말고사 있어?,"있음.
→ 기말 필기 시험 1회, 난이도는 쉽다는 평이 매우 많음.
→ 상식적으로 풀 수 있는 문제가 많다고 함.",75,,,,
반려동물과 현대사회 수업 과제 있어?,"매주 과제 있음.

매주 “반려동물 관련 토론/간단 작성 과제”

제출 양식은 어렵지 않지만 매주라 귀찮다는 평가가 많음

기말 프로젝트(교감 치료 프로그램 설계) 추가됨",75,,,,
반려동물과 현대사회 수업 과제 어려워?,"전체적으로 어렵지 않음, 주제도 반려동물 관련이라 작성하기 쉬운 편.
다만 과제 빈도(매주) 때문에 부담을 느끼는 학생이 많음.",75,,,,
반려동물과 현대사회 수업 교수님 어때?,"반려동물 전문가 네트워크가 있어 치료견·훈련견을 실제로 수업에 데려옴

실습·교감 중심 수업으로 힐링 요소가 강함

수업 진행은 부담 없이 무난한 스타일

학생들이 즐겁게 참여하도록 조 구성·토론 유도

보호소 견학 계획이 있었으나 인원 문제로 대체 진행된 학기 존재",75,,,,
반려동물과 현대사회 수업 퀴즈 있어?,"퀴즈 언급 없음.
평가 방식은

중간 팀 발표

기말 시험

매주 과제

기말 프로그램 설계 과제
로 구성됨.",75,,,,
반려동물과 현대사회 수업 난이도는?,"시험 쉬움

활동 난이도 낮음

과제도 내용은 쉬움
단, 과제 양이 많아 귀찮을 수 있음.",75,,,,
반려동물과 현대사회 수업 팀플 있어?,"있음.

중간 랜덤 팀 발표 1회
그 외는 대부분 개인 과제.",75,,,,
반려동물과 현대사회 수업 시험 어떻게 나와?,"기말만 있음.

어렵지 않고 상식 기반 문제 다수

PPT 수업 내용만 보거나 대충 훑어도 A+/A 받은 학생 많음

반려동물 주제 이해 중심의 문제",75,,,,
한국사 탐방 온라인 수업이야?,리뷰에 온라인 언급 전혀 없음 → 대면 수업으로 진행되는 수업임.,76,,,,
한국사 탐방 수업 프로젝트 있어?,"있음.

답사·탐방 기반 프로젝트(교육 프로젝트) 2회

기말 대체 프로젝트 1회
모두 개인 진행이며, 발표/설명이 포함되는 경우가 많음.",76,,,,
한국사 탐방 수업 중간고사 있어?,없음.,76,,,,
한국사 탐방 수업 기말고사 있어?,없음.,76,,,,
한국사 탐방 수업 과제 있어?,"있음.
→ 총 3회(중간 대체 + 기말 대체 포함)

발표 포함 과제

답사·탐방 리포트

질문/의견 작성 과제
→ 교수님이 기준을 상당히 깐깐하게 본다는 리뷰가 매우 많음.",76,,,,
한국사 탐방 수업 과제 어려워?,"난이도 자체는 중간 정도이나,
평가 기준이 까다롭고 교수님 기대치가 높아서 스트레스가 심할 수 있음.",76,,,,
한국사 탐방 수업 교수님 어때?,"필기시험보다 말하기·사고·토론을 더 중시

“한국사 지식 전달”보다 한국 사회와 자신에 대한 성찰을 강조

학생 의견은 잘 들어주지만, 자신만의 교육 방식이 매우 확고함

휴대폰 사용 금지, 졸리면 뒤로 가서 서서 듣게 하는 규칙적 수업 운영

학생 참여율을 강하게 요구하는 스타일

말하는 능력, 발표, 질문하는 태도 등을 중시해 ‘코치형 교수’ 느낌이 강함",76,,,,
한국사 탐방 수업 퀴즈 있어?,퀴즈 없음.,76,,,,
한국사 탐방 수업 난이도는?,"발표/말하기 좋아하면 쉬움

조용한 성향이면 매우 어려움

과제 자체는 어렵지 않지만 평가가 타이트함

시험이 없어서 암기 난이도는 낮음",76,,,,
한국사 탐방 수업 팀플 있어?,완전 개인 활동 + 개인 발표 중심 수업.,76,,,,
한국사 탐방 수업 시험 어떻게 나와?,100% 과제(총 3회) + 발표 참여도 + 질문/토론 점수로 평가.,76,,,,
알기쉬운 정치 경제 온라인 수업이야?,"리뷰에 온라인/오프라인 명시 없음.
다만 내용상 대면 수업 가능성이 높은 편으로 추정됨.",77,,,,
알기쉬운 정치 경제 수업 프로젝트 있어?,조별 역할(조장·서기) 언급은 있지만 팀플의 일환이 아니라 출석·진행 관리 역할 정도로 보임.,77,,,,
알기쉬운 정치 경제 수업 중간고사 있어?,없음.,77,,,,
알기쉬운 정치 경제 수업 기말고사 있어?,없음.,77,,,,
알기쉬운 정치 경제 수업 과제 있어?,과제 거의 없거나 매우 적음,77,,,,
알기쉬운 정치 경제 수업 과제 어려워?,부담 거의 없음.,77,,,,
알기쉬운 정치 경제 수업 교수님 어때?,"매우 젠틀한 스타일

수업 분위기가 유쾌하고 편안함

설명 방식이 스마트하고 명쾌한 편

학생들이 선호하는 교수님 이미지",77,,,,
알기쉬운 정치 경제 수업 퀴즈 있어?,없음,77,,,,
알기쉬운 정치 경제 수업 난이도는?,"전체적으로 매우 쉽고 부담 없음.
시험·과제가 거의 없어 “개꿀”이라는 강한 표현이 등장함.",77,,,,
알기쉬운 정치 경제 수업 팀플 있어?,실질적인 팀플 없어,77,,,,
알기쉬운 정치 경제 수업 시험 어떻게 나와?,중간·기말 모두 없다고 명시됨.,77,,,,
국가안보론 수업 온라인 수업이야?,대면 수업으로 진행되는 수업임.,78,,,,
국가안보론 수업 프로젝트 있어?,발표·팀플 없음.,78,,,,
국가안보론 수업 중간고사 있어?,중간은 대체 레포트로 평가함.,78,,,,
국가안보론 수업 기말고사 있어?,없음.,78,,,,
국가안보론 수업 과제 있어?,"많음.

중간 대체 레포트 1회

기말 대체 레포트 1회

매주 토론글(SACAM) 약 10번

매주 토론글은 “보너스 점수”지만 A+를 위해서는 10개 모두 해야 함.",78,,,,
국가안보론 수업 과제 어려워?,"레포트 분량 많고 “논문처럼 쓰는 수준”

각주·참고문헌·양쪽정렬·행간 등 형식 준수 매우 중요

국가이익·위협·대안 등을 논리적으로 구성해야 함

토론글은 부담 적지만 개수 많음",78,,,,
