리뷰내용,평점,학기,전공트랙,과목코드,과목명,교수명,강의ID
"듣지 마셈 그냥 수업 성실도 뭐 그딴 거 필요없고 시험 문제 개어렵게 내고  시험 못 보면  D, F 막 뿌림. 출석 체크 안하고 애들 안 와도 출석 다 인정해줘서 애들 수업 안 나오고 그래도 나름 열심히 듣고 했는데 시험 못 봐서 D+ 주더라 ㅋㅋ",,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
이거 들으면 그냥 독학해야됌 수업 올 때마다 후회함 오늘은 왜 들어왔지.. 맨날 1시간 듣고 나가서 혼자 공부했음,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
최악의교수 절대 듣지마셈 진짜 들을거면 다른 교수님꺼 들으셈 대학와서 스트레스 개받는다,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
절때 듣지마셈  그냥 ㅈ같음 수업을 잘하고 못하고를 떠나서 사람자체가 이상함 같은 등록금내고 전공수업 한학기 내내 스트레스 받고싶지않으면 딴교수님꺼 들으셈. 진짜 머리털 ㅈㄴ빠짐,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
교수님 자체는 너무 좋으세요 시험 문제가 어려워서 그렇지..,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
대학3년중에 이 교수님 강의만큼 이해잘되는 전공 강의없었음이론+실습으로 진행되는데 데이터 베이스 하나도 몰라도 수업만 집중하면 전부 이해됨,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
교수님이 수업 진짜 차분하게 해주시고 기초 정보 되게 많이 얻어가실 수 있어요 시험 없고 좋습니다,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
강의 영상도 짧고 내용도 쉬워서 뭐가 남는게 있을까 걱정했었는데 괜한 걱정이었네요 매주 실습 위주로 진행하고 프로젝트 또한 스스로 설계 해보는거라 다른 수업에서 mySql 사용할 때 쉽게 응용할 수 있었어요 매번 격려의 말과 함께 과제 피드백 해주셔서 너무 감동이었습니다 모르는 부분도 친절하게 알려주셔서 좋았어요,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
매주 과제 있는데 어려운 과제는 아니고 수업 들으면 충분히 할 수 있습니다! 매주 과제마다 교수님께서 피드백 해주시는게 너무너무 좋았어요!! 기말프로젝트도 수업 열심히 들었다면 어렵지 않아요! 완전 강추합니당,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
이해하기 쉽게 설명 잘 해주심. 강의가 지루하지 않고 딱 집중할 수 있는 최적의 시간만큼만 해주셔서 머리에 잘 들어옴. 그러면서도 진도 웬만큼 나가고 프로젝트까지 완성할 수 있는 최고의 강의.,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
"쉽게 가르쳐 주시고 피드백을 굉장히 잘해주심.
학점은 아직 안받아서 잘 모르겠는데 일단 배운건 많은 수업이었음.",,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
"교수님 짱... 피드백 상세히 다 해주시고 정말 친절하세요ㅠㅠ
너무 좋은 교수님이에요 정말로정말ㅠㅠㅠ 내용도 어려운 수업은 아니에요!!! 다만 기말 프로젝트는 미리미리 하시는 것이 좋습니다 어려운 건 아닌데 양이 많아용",,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
평점이 왜이리 좋은지 궁금한 학생들은 일단 수강해보세요. 과제 제출하고 피드백 한 번 받아보시면 선배/동기/후배들이 왜 평점을 5점 폭격을 했는지 알 수 있을거에요!,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
차근차근 잘 알려주시고 모르는 거 질문하면 정말 잘 알려주시고 프로젝트할때도 매주 피드백해주셔서 보완할 점도 알려주시고 좋았어요 꼭 들으세요,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
정말 차근차근 잘 따라올 수 있게 어렵지 않게 설명해주시고 과제에 대한 피드백들도 꼼꼼하게 해주셔서 너무 좋았어요! 기말 프로젝트 준비하면서 매주 과제 제출하는게 조금 힘들수도 있지만 주제 잘 선정하고 과제를 미루지만 않는다면 괜찮을 것 같아요 얻어 가는게 많은 수업이었습니다,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
이 수업이 실습인데 워낙 코딩을 못해서 할 수 있을까 걱정이였지만 정말 할만해요!! 매주 과제 제출하는게 부담됐지만 교수님이 피드백 달아주시면서 느는 실력에 뿌듯함을 느꼈어요ㅠ 시험은 기말 프로젝트 제출인데 솔직히 잘한걸까.. 싶었는데 성적 잘 받아서 좋았습니다!,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
한명한명 신경쓰시려는게 보인다 듸쳐지면 개인적으로 연락와서 알려주려고 하시고 굉장히 세심하거 좋은 교수님,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
매주 대충 어영부영 할당량채우는 식으로 했다가 기말프로젝트할때 고생했어요. 기말프로젝트 언급되는 순간부터 꾸준히 준비하시면 훨씬 수월했을거같아요.,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
이 수업을 들으면서 정말 뭔가를 배우는 것 같았음. 많은 내용을 가르쳐주시는건 아니지만 차근차근 학생들이 따라올 수 있게 노려해주셔서 배운 내용은 전부 이해하고있음. 특히 매번 과제에 피드백 주셔서 더 열심히 하고싶고 뿌듯함. 교수님도 너무 좋아서 다음에 교수님께 다른 과목을 배울 수 있다면 배우고 싶었음,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
시험 은 따로없고 교수님이 하나부터 끝까지 진짜 차근차근알려주시는 열정이 정말 감동이였습니다. 교수님 진짜 강의를 잘해주셔서 좋았어요,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
그저 갓갓 열심히 학생 한명씩 피드백 해주심. 수업도 별로 안여렵고 잘따라갈 수 있음,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
전공듣는 수업중 가장 재미있게 들었던 수업 교수님이 과제도 피드백도 해주셔서 어렵지 않고 잘따라갈 수 있음 과제 잘 참여하면 기말 프로젝트 어려움없이 잘 할수 있음 성적도 잘 주시는것 같음,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
교수님 정말 친절하시고 강의내용도 좋고 매주 피드백 해주십니다 추천!,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
교수님 최고에요♡♡♡ 진짜 제일 재밌었던 수업이었건 던 것 같아요,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
내 인생 수업 너무 좋으심 학점도 잘주시고 피드백도 잘해주심,,,알수없음,0367402,데이터베이스이론 및 실습,이시은,1231105
"시험은 엄청많이쓰면 점수 높게줍니다
소설 잘쓰면 점수 높게 받아요",,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
중간 기말 많이 쓰기만 하면 성적 받기 쉬운편같음,,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
시험은 많이 적을 수록 점수 잘 주시는 것 같습니다. 너그럽고 학생 생각 많이 해주시는 교수님. 뭘 배워가는 느낌은 없습니다.,,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
"수업은 나쁘지 않았는데, 데이터베이스를 제대로 배운 느낌은 아니라서 조금 아쉬웠어요. 시험도 없고, 과제 대체라서 부담은 없는 과목인거 같아요.",,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
과제 3번있고 시험은 없어요 과제로 평가하시는데 무조건 많이 쓰세요,,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
시험없고 과제 2번?3번 정도 있었어요 강의는 좀 쉽게 설명하시려고 해서 그런지 매번 강의 내용이 조금씩 겹치는 내용이 있고 했던 설명을 강의 내내 반복해서 말씀하셔서 조금 지루해용 과제는 수업 잘 들으면 다 따라할 수 있어요,,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
"이번학기 쭉 싸강이여서 시험은 한번도 안봤어요
그리고 과제 몇번 내주셨는데 한번은 문제 푸는거고
두번은 데베 실습이였고 한번은 느낀점 이런거 레포트 작성이였어요
실강으로 안들어봐서 모르겠는데 싸강으로 진행할때는
개인적으로 질문 드리면 전화로 설명 잘해주시고 배려 많이 해주십니다
근데 데베를 깊게 배운다는 느낌은 안들어요ㅠ
저는 그냥 학점 받는게 목적이여서 좋았습니다",,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
Tmi 군대 이야기 자주 함. 근데 설명 단순해서 시험 점수 잘받음,,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
"교수님 수업시간에 이론만 설명해주시고 실습은 따로 개인적으로  실습책보고 하라고 하시는데 좀 힘들었어요! 과제는 기말때 선배님들이 프로젝트로 하신거 따라서 만들어보기였는데, 충분히 수업시간에 시간많이 주셔서 괜찮아요! 그리고 과제는 열심히하고 교수님께 질문 열심히하면 좋게 봐주시는것같아요! 시험은 2문제 정도는 교수님께서 찝어주시고 한문제는실습+이론  배운거 다쓰는건데 저는 이론배운거 다 외워서 쓰고 실습할때 몰랐던거나 깨달았던거 위주로 앞뒤 빽빽하게 4장정도 썼더니 a+주셨어요! 나는 자세히 배우는것보다 단순암기로 학점 잘 따고 싶다! 나는 암기를 기깔나게 잘한다! 한군희 교수님 추천합니다👍",,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
이 교수님은 소설을 쓰면 학점 좋게주심 특히 그림뽝! 표 뽝!  많이많이 채워도 중간 기말때 맨 마지막에 나가는게 중요함 기말엔 연구실에 가서 쓰는 학생들 꽤 많음 시험지 낼때 학생 수 새면 자기 학점이 어느정도 나올지 앎,,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
시험 대부분이 컨닝합니다 교수님이 시험시간에 돌아다니시거든요 시험시간에 화장실 수십번가되며  시험지5~6장정도의 분량 재출해야 만점 줄까말까에요  무조건  장수많이쓰면대고요 중간중간 썻던말 또쓰고 애국가 쓰고그래도 a+받아요 시험시간에 단 맨마지막에 나가시면 일등 임,,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
"교수님 강의 절반은 자기 얘기 또는 정말 수업과 관련 없는 얘기
수업은 그냥 PPT 틀어놓고 읽으시는 듯
실습도 하긴 함
개인적으로 교수님 목소리 듣기 힘들었음
그리고 시험 방식도 별로인 거 같음",,,알수없음,0367404,데이터베이스이론 및 실습,한군희,1231108
앱을 만들어도 되고 rc카 만들어도 되고 주제는 자유에요 학점 잘받고 싶으시면 경진대회에 작품 제출하세요,,,알수없음,0623903,캡스톤디자인,임석구,1888389
"프로젝트를 성심껏만 한다면 학점은 정말 후하게 주십니다. 
그저 열심히 했는데 에이쁠 나와서 놀랐어요..😊 감사합니다 교수님",,,알수없음,0623903,캡스톤디자인,임석구,1888389
"캡스톤이니 역시 처음부터 끝까지 프로젝트였습니다
자유 주제로 완성 할 수있는 프로그램 혹은 아두이노를 이용한 프로젝트를 하면되고(주제의 폭이 넓습니다 거의 다 수용해주세요) 계발 개획서 부터 시작해서 프로젝트를 완성해가면됩니다
프로젝트를 하면서 발생하는 재료 비용은 학교에서 구입해서 학생에게 지급해줍니다
저는 개인적으로 좋았습니다! 어려운주제가 아니여도 지금까지 배운 내용으로 무언가를 만드는데 교수님께서 부담을 주시지도 않아요!
또 보고서는 교수님께서 폼을 주시니 거기에 맞춰서 작성하면 에이플 주시는것 같습니다!",,,알수없음,0623903,캡스톤디자인,임석구,1888389
"하라는 것만 하면 성적 잘 주십니다.
발표도 있습니다.",,,알수없음,0623904,캡스톤디자인,한군희,1231351
성실도 중요하게 보시는거 같아요 그냥 교수님이 하라는거 하면 학점 잘주세요,,,알수없음,0623904,캡스톤디자인,한군희,1231351
"정말 부담없는 수업. 학생들에게 최대한 부담 안 주시려고 하심

수업 듣기 전에 뭐 만들지 미리 구상해놓으면 좋을듯. 2주에 한번씩 어디까지 했나 중간보고서 제출하고 발표함. 보고서도 거창한거 아니고 그냥 내가 한거 캡쳐해서 설명좀 쓰면 됨. 발표도 그냥 뭐  어떤거 구상중이다, 코딩했다, 디자인했다, 아직 생각중이다 이렇게 그냥 간단하게 해도 됨 보고서도 발표도 부담 없음 진짜 굿ㅎㅎ

마지막에는 최종보고서/발표영상/PPT제출해야하니 미리미리 만들어놓으면 마지막에 할거 거의 없음.

수업시간은 단속 걸릴까봐 일찍 못 끝내주시지만 마음만은 일찍 끝내주고싶어하심. 수업시간에는 그냥 발표 듣고 프로젝트 할거 하면 됨",,,알수없음,0623904,캡스톤디자인,한군희,1231351
